pokemon_id,pokemon_proximas_evolucoes,pokemon_name,pokemon_altura,pokemon_peso,pokemon_tipos,pokemon_habilidades,url_pagina
0175,"[{'numero': '', 'nome': 'Togepi', 'url': 'https://pokemondb.net/pokedex/togepi'}, {'numero': '', 'nome': 'Togetic', 'url': 'https://pokemondb.net/pokedex/togetic'}, {'numero': '', 'nome': 'Togekiss', 'url': 'https://pokemondb.net/pokedex/togekiss'}]",Togepi,0.3 m (1′00″),1.5 kg (3.3 lbs),Fairy,"[{'nome': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}, {'nome': 'Serene Grace', 'url': 'https://pokemondb.net/ability/serene-grace'}, {'nome': 'Super Luck', 'url': 'https://pokemondb.net/ability/super-luck'}]",https://pokemondb.net//pokedex/togepi
0174,"[{'numero': '', 'nome': 'Igglybuff', 'url': 'https://pokemondb.net/pokedex/igglybuff'}, {'numero': '', 'nome': 'Jigglypuff', 'url': 'https://pokemondb.net/pokedex/jigglypuff'}, {'numero': '', 'nome': 'Wigglytuff', 'url': 'https://pokemondb.net/pokedex/wigglytuff'}]",Igglybuff,0.3 m (1′00″),1.0 kg (2.2 lbs),"Normal,Fairy,Route 34","[{'nome': 'Cute Charm', 'url': 'https://pokemondb.net/ability/cute-charm'}, {'nome': 'Competitive', 'url': 'https://pokemondb.net/ability/competitive'}, {'nome': 'Friend Guard', 'url': 'https://pokemondb.net/ability/friend-guard'}]",https://pokemondb.net//pokedex/igglybuff
0171,"[{'numero': '', 'nome': 'Chinchou', 'url': 'https://pokemondb.net/pokedex/chinchou'}, {'numero': '', 'nome': 'Lanturn', 'url': 'https://pokemondb.net/pokedex/lanturn'}]",Lanturn,1.2 m (3′11″),22.5 kg (49.6 lbs),"Water,Electric,Route 26,27,New Bark Town,Olivine City,Pallet Town,Vermilion City","[{'nome': 'Volt Absorb', 'url': 'https://pokemondb.net/ability/volt-absorb'}, {'nome': 'Illuminate', 'url': 'https://pokemondb.net/ability/illuminate'}, {'nome': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}]",https://pokemondb.net//pokedex/lanturn
0168,"[{'numero': '', 'nome': 'Spinarak', 'url': 'https://pokemondb.net/pokedex/spinarak'}, {'numero': '', 'nome': 'Ariados', 'url': 'https://pokemondb.net/pokedex/ariados'}]",Ariados,1.1 m (3′07″),33.5 kg (73.9 lbs),"Bug,Poison","[{'nome': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'nome': 'Insomnia', 'url': 'https://pokemondb.net/ability/insomnia'}, {'nome': 'Sniper', 'url': 'https://pokemondb.net/ability/sniper'}]",https://pokemondb.net//pokedex/ariados
0170,"[{'numero': '', 'nome': 'Chinchou', 'url': 'https://pokemondb.net/pokedex/chinchou'}, {'numero': '', 'nome': 'Lanturn', 'url': 'https://pokemondb.net/pokedex/lanturn'}]",Chinchou,0.5 m (1′08″),12.0 kg (26.5 lbs),"Water,Electric,Route 26,27,New Bark Town,Olivine City,Pallet Town,Vermilion City","[{'nome': 'Volt Absorb', 'url': 'https://pokemondb.net/ability/volt-absorb'}, {'nome': 'Illuminate', 'url': 'https://pokemondb.net/ability/illuminate'}, {'nome': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}]",https://pokemondb.net//pokedex/chinchou
0163,"[{'numero': '', 'nome': 'Hoothoot', 'url': 'https://pokemondb.net/pokedex/hoothoot'}, {'numero': '', 'nome': 'Noctowl', 'url': 'https://pokemondb.net/pokedex/noctowl'}]",Hoothoot,0.7 m (2′04″),21.2 kg (46.7 lbs),"Normal,Flying,Route 1,2,5,25,26,27,29,30,31,32,34,35,36,37,38,39,43,Ilex Forest,Lake of Rage,National Park","[{'nome': 'Insomnia', 'url': 'https://pokemondb.net/ability/insomnia'}, {'nome': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'nome': 'Tinted Lens', 'url': 'https://pokemondb.net/ability/tinted-lens'}]",https://pokemondb.net//pokedex/hoothoot
0169,"[{'numero': '', 'nome': 'Zubat', 'url': 'https://pokemondb.net/pokedex/zubat'}, {'numero': '', 'nome': 'Golbat', 'url': 'https://pokemondb.net/pokedex/golbat'}, {'numero': '', 'nome': 'Crobat', 'url': 'https://pokemondb.net/pokedex/crobat'}]",Crobat,1.8 m (5′11″),75.0 kg (165.3 lbs),"Poison,Flying","[{'nome': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'nome': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}]",https://pokemondb.net//pokedex/crobat
0172,"[{'numero': '', 'nome': 'Pichu', 'url': 'https://pokemondb.net/pokedex/pichu'}, {'numero': '', 'nome': 'Pikachu', 'url': 'https://pokemondb.net/pokedex/pikachu'}, {'numero': '', 'nome': 'Raichu', 'url': 'https://pokemondb.net/pokedex/raichu'}, {'numero': '', 'nome': 'Raichu', 'url': 'https://pokemondb.net/pokedex/raichu'}]",Pichu,0.3 m (1′00″),2.0 kg (4.4 lbs),"Electric,Route 34","[{'nome': 'Static', 'url': 'https://pokemondb.net/ability/static'}, {'nome': 'Lightning Rod', 'url': 'https://pokemondb.net/ability/lightning-rod'}]",https://pokemondb.net//pokedex/pichu
0173,"[{'numero': '', 'nome': 'Cleffa', 'url': 'https://pokemondb.net/pokedex/cleffa'}, {'numero': '', 'nome': 'Clefairy', 'url': 'https://pokemondb.net/pokedex/clefairy'}, {'numero': '', 'nome': 'Clefable', 'url': 'https://pokemondb.net/pokedex/clefable'}]",Cleffa,0.3 m (1′00″),3.0 kg (6.6 lbs),"Fairy,Route 34","[{'nome': 'Cute Charm', 'url': 'https://pokemondb.net/ability/cute-charm'}, {'nome': 'Magic Guard', 'url': 'https://pokemondb.net/ability/magic-guard'}, {'nome': 'Friend Guard', 'url': 'https://pokemondb.net/ability/friend-guard'}]",https://pokemondb.net//pokedex/cleffa
0156,"[{'numero': '', 'nome': 'Cyndaquil', 'url': 'https://pokemondb.net/pokedex/cyndaquil'}, {'numero': '', 'nome': 'Quilava', 'url': 'https://pokemondb.net/pokedex/quilava'}, {'numero': '', 'nome': 'Typhlosion', 'url': 'https://pokemondb.net/pokedex/typhlosion'}, {'numero': '', 'nome': 'Typhlosion', 'url': 'https://pokemondb.net/pokedex/typhlosion'}]",Quilava,0.9 m (2′11″),19.0 kg (41.9 lbs),Fire,"[{'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}, {'nome': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}]",https://pokemondb.net//pokedex/quilava
0155,"[{'numero': '', 'nome': 'Cyndaquil', 'url': 'https://pokemondb.net/pokedex/cyndaquil'}, {'numero': '', 'nome': 'Quilava', 'url': 'https://pokemondb.net/pokedex/quilava'}, {'numero': '', 'nome': 'Typhlosion', 'url': 'https://pokemondb.net/pokedex/typhlosion'}, {'numero': '', 'nome': 'Typhlosion', 'url': 'https://pokemondb.net/pokedex/typhlosion'}]",Cyndaquil,0.5 m (1′08″),7.9 kg (17.4 lbs),Fire,"[{'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}, {'nome': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}]",https://pokemondb.net//pokedex/cyndaquil
0161,"[{'numero': '', 'nome': 'Sentret', 'url': 'https://pokemondb.net/pokedex/sentret'}, {'numero': '', 'nome': 'Furret', 'url': 'https://pokemondb.net/pokedex/furret'}]",Sentret,0.8 m (2′07″),6.0 kg (13.2 lbs),"Normal,Route 1,29,43","[{'nome': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'nome': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'nome': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}]",https://pokemondb.net//pokedex/sentret
0159,"[{'numero': '', 'nome': 'Totodile', 'url': 'https://pokemondb.net/pokedex/totodile'}, {'numero': '', 'nome': 'Croconaw', 'url': 'https://pokemondb.net/pokedex/croconaw'}, {'numero': '', 'nome': 'Feraligatr', 'url': 'https://pokemondb.net/pokedex/feraligatr'}]",Croconaw,1.1 m (3′07″),25.0 kg (55.1 lbs),Water,"[{'nome': 'Torrent', 'url': 'https://pokemondb.net/ability/torrent'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}]",https://pokemondb.net//pokedex/croconaw
0160,"[{'numero': '', 'nome': 'Totodile', 'url': 'https://pokemondb.net/pokedex/totodile'}, {'numero': '', 'nome': 'Croconaw', 'url': 'https://pokemondb.net/pokedex/croconaw'}, {'numero': '', 'nome': 'Feraligatr', 'url': 'https://pokemondb.net/pokedex/feraligatr'}]",Feraligatr,2.3 m (7′07″),88.8 kg (195.8 lbs),Water,"[{'nome': 'Torrent', 'url': 'https://pokemondb.net/ability/torrent'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}]",https://pokemondb.net//pokedex/feraligatr
0158,"[{'numero': '', 'nome': 'Totodile', 'url': 'https://pokemondb.net/pokedex/totodile'}, {'numero': '', 'nome': 'Croconaw', 'url': 'https://pokemondb.net/pokedex/croconaw'}, {'numero': '', 'nome': 'Feraligatr', 'url': 'https://pokemondb.net/pokedex/feraligatr'}]",Totodile,0.6 m (2′00″),9.5 kg (20.9 lbs),Water,"[{'nome': 'Torrent', 'url': 'https://pokemondb.net/ability/torrent'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}]",https://pokemondb.net//pokedex/totodile
0162,"[{'numero': '', 'nome': 'Sentret', 'url': 'https://pokemondb.net/pokedex/sentret'}, {'numero': '', 'nome': 'Furret', 'url': 'https://pokemondb.net/pokedex/furret'}]",Furret,1.8 m (5′11″),32.5 kg (71.7 lbs),"Normal,Route 1,43","[{'nome': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'nome': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'nome': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}]",https://pokemondb.net//pokedex/furret
0157,"[{'numero': '', 'nome': 'Cyndaquil', 'url': 'https://pokemondb.net/pokedex/cyndaquil'}, {'numero': '', 'nome': 'Quilava', 'url': 'https://pokemondb.net/pokedex/quilava'}, {'numero': '', 'nome': 'Typhlosion', 'url': 'https://pokemondb.net/pokedex/typhlosion'}, {'numero': '', 'nome': 'Typhlosion', 'url': 'https://pokemondb.net/pokedex/typhlosion'}]",Typhlosion,1.7 m (5′07″),79.5 kg (175.3 lbs),"Fire,Fire,Ghost","[{'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}, {'nome': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}, {'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}, {'nome': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}]",https://pokemondb.net//pokedex/typhlosion
0154,"[{'numero': '', 'nome': 'Chikorita', 'url': 'https://pokemondb.net/pokedex/chikorita'}, {'numero': '', 'nome': 'Bayleef', 'url': 'https://pokemondb.net/pokedex/bayleef'}, {'numero': '', 'nome': 'Meganium', 'url': 'https://pokemondb.net/pokedex/meganium'}]",Meganium,1.8 m (5′11″),100.5 kg (221.6 lbs),Grass,"[{'nome': 'Overgrow', 'url': 'https://pokemondb.net/ability/overgrow'}, {'nome': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}]",https://pokemondb.net//pokedex/meganium
0151,,Mew,0.4 m (1′04″),4.0 kg (8.8 lbs),Psychic,"[{'nome': 'Synchronize', 'url': 'https://pokemondb.net/ability/synchronize'}]",https://pokemondb.net//pokedex/mew
0152,"[{'numero': '', 'nome': 'Chikorita', 'url': 'https://pokemondb.net/pokedex/chikorita'}, {'numero': '', 'nome': 'Bayleef', 'url': 'https://pokemondb.net/pokedex/bayleef'}, {'numero': '', 'nome': 'Meganium', 'url': 'https://pokemondb.net/pokedex/meganium'}]",Chikorita,0.9 m (2′11″),6.4 kg (14.1 lbs),Grass,"[{'nome': 'Overgrow', 'url': 'https://pokemondb.net/ability/overgrow'}, {'nome': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}]",https://pokemondb.net//pokedex/chikorita
0153,"[{'numero': '', 'nome': 'Chikorita', 'url': 'https://pokemondb.net/pokedex/chikorita'}, {'numero': '', 'nome': 'Bayleef', 'url': 'https://pokemondb.net/pokedex/bayleef'}, {'numero': '', 'nome': 'Meganium', 'url': 'https://pokemondb.net/pokedex/meganium'}]",Bayleef,1.2 m (3′11″),15.8 kg (34.8 lbs),Grass,"[{'nome': 'Overgrow', 'url': 'https://pokemondb.net/ability/overgrow'}, {'nome': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}]",https://pokemondb.net//pokedex/bayleef
0150,,Mewtwo,2.0 m (6′07″),122.0 kg (269.0 lbs),"Psychic,Psychic,Fighting,Psychic","[{'nome': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'nome': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}, {'nome': 'Steadfast', 'url': 'https://pokemondb.net/ability/steadfast'}, {'nome': 'Insomnia', 'url': 'https://pokemondb.net/ability/insomnia'}]",https://pokemondb.net//pokedex/mewtwo
0149,"[{'numero': '', 'nome': 'Dratini', 'url': 'https://pokemondb.net/pokedex/dratini'}, {'numero': '', 'nome': 'Dragonair', 'url': 'https://pokemondb.net/pokedex/dragonair'}, {'numero': '', 'nome': 'Dragonite', 'url': 'https://pokemondb.net/pokedex/dragonite'}]",Dragonite,2.2 m (7′03″),210.0 kg (463.0 lbs),"Dragon,Flying","[{'nome': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'nome': 'Multiscale', 'url': 'https://pokemondb.net/ability/multiscale'}]",https://pokemondb.net//pokedex/dragonite
0148,"[{'numero': '', 'nome': 'Dratini', 'url': 'https://pokemondb.net/pokedex/dratini'}, {'numero': '', 'nome': 'Dragonair', 'url': 'https://pokemondb.net/pokedex/dragonair'}, {'numero': '', 'nome': 'Dragonite', 'url': 'https://pokemondb.net/pokedex/dragonite'}]",Dragonair,4.0 m (13′01″),16.5 kg (36.4 lbs),"Dragon,Safari Zone","[{'nome': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Marvel Scale', 'url': 'https://pokemondb.net/ability/marvel-scale'}]",https://pokemondb.net//pokedex/dragonair
0147,"[{'numero': '', 'nome': 'Dratini', 'url': 'https://pokemondb.net/pokedex/dratini'}, {'numero': '', 'nome': 'Dragonair', 'url': 'https://pokemondb.net/pokedex/dragonair'}, {'numero': '', 'nome': 'Dragonite', 'url': 'https://pokemondb.net/pokedex/dragonite'}]",Dratini,1.8 m (5′11″),3.3 kg (7.3 lbs),"Dragon,Safari Zone","[{'nome': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Marvel Scale', 'url': 'https://pokemondb.net/ability/marvel-scale'}]",https://pokemondb.net//pokedex/dratini
0145,,Zapdos,1.6 m (5′03″),52.6 kg (116.0 lbs),"Electric,Flying,Fighting,Flying","[{'nome': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'nome': 'Static', 'url': 'https://pokemondb.net/ability/static'}, {'nome': 'Defiant', 'url': 'https://pokemondb.net/ability/defiant'}]",https://pokemondb.net//pokedex/zapdos
0144,,Articuno,1.7 m (5′07″),55.4 kg (122.1 lbs),"Ice,Flying,Psychic,Flying","[{'nome': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'nome': 'Snow Cloak', 'url': 'https://pokemondb.net/ability/snow-cloak'}, {'nome': 'Competitive', 'url': 'https://pokemondb.net/ability/competitive'}]",https://pokemondb.net//pokedex/articuno
0143,"[{'numero': '', 'nome': 'Munchlax', 'url': 'https://pokemondb.net/pokedex/munchlax'}, {'numero': '', 'nome': 'Snorlax', 'url': 'https://pokemondb.net/pokedex/snorlax'}]",Snorlax,2.1 m (6′11″),460.0 kg (1014.1 lbs),"Normal,Vermilion City","[{'nome': 'Immunity', 'url': 'https://pokemondb.net/ability/immunity'}, {'nome': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}, {'nome': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}]",https://pokemondb.net//pokedex/snorlax
0142,,Aerodactyl,1.8 m (5′11″),59.0 kg (130.1 lbs),"Rock,Flying,Rock,Flying,Route 14","[{'nome': 'Rock Head', 'url': 'https://pokemondb.net/ability/rock-head'}, {'nome': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'nome': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}, {'nome': 'Tough Claws', 'url': 'https://pokemondb.net/ability/tough-claws'}]",https://pokemondb.net//pokedex/aerodactyl
0141,"[{'numero': '', 'nome': 'Kabuto', 'url': 'https://pokemondb.net/pokedex/kabuto'}, {'numero': '', 'nome': 'Kabutops', 'url': 'https://pokemondb.net/pokedex/kabutops'}]",Kabutops,1.3 m (4′03″),40.5 kg (89.3 lbs),"Rock,Water","[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Battle Armor', 'url': 'https://pokemondb.net/ability/battle-armor'}, {'nome': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]",https://pokemondb.net//pokedex/kabutops
0140,"[{'numero': '', 'nome': 'Kabuto', 'url': 'https://pokemondb.net/pokedex/kabuto'}, {'numero': '', 'nome': 'Kabutops', 'url': 'https://pokemondb.net/pokedex/kabutops'}]",Kabuto,0.5 m (1′08″),11.5 kg (25.4 lbs),"Rock,Water","[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Battle Armor', 'url': 'https://pokemondb.net/ability/battle-armor'}, {'nome': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]",https://pokemondb.net//pokedex/kabuto
0139,"[{'numero': '', 'nome': 'Omanyte', 'url': 'https://pokemondb.net/pokedex/omanyte'}, {'numero': '', 'nome': 'Omastar', 'url': 'https://pokemondb.net/pokedex/omastar'}]",Omastar,1.0 m (3′03″),35.0 kg (77.2 lbs),"Rock,Water","[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}, {'nome': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]",https://pokemondb.net//pokedex/omastar
0138,"[{'numero': '', 'nome': 'Omanyte', 'url': 'https://pokemondb.net/pokedex/omanyte'}, {'numero': '', 'nome': 'Omastar', 'url': 'https://pokemondb.net/pokedex/omastar'}]",Omanyte,0.4 m (1′04″),7.5 kg (16.5 lbs),"Rock,Water","[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}, {'nome': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]",https://pokemondb.net//pokedex/omanyte
0137,"[{'numero': '', 'nome': 'Porygon', 'url': 'https://pokemondb.net/pokedex/porygon'}, {'numero': '', 'nome': 'Porygon2', 'url': 'https://pokemondb.net/pokedex/porygon2'}, {'numero': '', 'nome': 'Porygon-Z', 'url': 'https://pokemondb.net/pokedex/porygon-z'}]",Porygon,0.8 m (2′07″),36.5 kg (80.5 lbs),"Normal,Celadon City","[{'nome': 'Trace', 'url': 'https://pokemondb.net/ability/trace'}, {'nome': 'Download', 'url': 'https://pokemondb.net/ability/download'}, {'nome': 'Analytic', 'url': 'https://pokemondb.net/ability/analytic'}]",https://pokemondb.net//pokedex/porygon
0136,"[{'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Vaporeon', 'url': 'https://pokemondb.net/pokedex/vaporeon'}, {'numero': '', 'nome': 'Jolteon', 'url': 'https://pokemondb.net/pokedex/jolteon'}, {'numero': '', 'nome': 'Flareon', 'url': 'https://pokemondb.net/pokedex/flareon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Espeon', 'url': 'https://pokemondb.net/pokedex/espeon'}, {'numero': '', 'nome': 'Umbreon', 'url': 'https://pokemondb.net/pokedex/umbreon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Leafeon', 'url': 'https://pokemondb.net/pokedex/leafeon'}, {'numero': '', 'nome': 'Glaceon', 'url': 'https://pokemondb.net/pokedex/glaceon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Sylveon', 'url': 'https://pokemondb.net/pokedex/sylveon'}]",Flareon,0.9 m (2′11″),25.0 kg (55.1 lbs),Fire,"[{'nome': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}, {'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}]",https://pokemondb.net//pokedex/flareon
0135,"[{'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Vaporeon', 'url': 'https://pokemondb.net/pokedex/vaporeon'}, {'numero': '', 'nome': 'Jolteon', 'url': 'https://pokemondb.net/pokedex/jolteon'}, {'numero': '', 'nome': 'Flareon', 'url': 'https://pokemondb.net/pokedex/flareon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Espeon', 'url': 'https://pokemondb.net/pokedex/espeon'}, {'numero': '', 'nome': 'Umbreon', 'url': 'https://pokemondb.net/pokedex/umbreon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Leafeon', 'url': 'https://pokemondb.net/pokedex/leafeon'}, {'numero': '', 'nome': 'Glaceon', 'url': 'https://pokemondb.net/pokedex/glaceon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Sylveon', 'url': 'https://pokemondb.net/pokedex/sylveon'}]",Jolteon,0.8 m (2′07″),24.5 kg (54.0 lbs),Electric,"[{'nome': 'Volt Absorb', 'url': 'https://pokemondb.net/ability/volt-absorb'}, {'nome': 'Quick Feet', 'url': 'https://pokemondb.net/ability/quick-feet'}]",https://pokemondb.net//pokedex/jolteon
0134,"[{'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Vaporeon', 'url': 'https://pokemondb.net/pokedex/vaporeon'}, {'numero': '', 'nome': 'Jolteon', 'url': 'https://pokemondb.net/pokedex/jolteon'}, {'numero': '', 'nome': 'Flareon', 'url': 'https://pokemondb.net/pokedex/flareon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Espeon', 'url': 'https://pokemondb.net/pokedex/espeon'}, {'numero': '', 'nome': 'Umbreon', 'url': 'https://pokemondb.net/pokedex/umbreon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Leafeon', 'url': 'https://pokemondb.net/pokedex/leafeon'}, {'numero': '', 'nome': 'Glaceon', 'url': 'https://pokemondb.net/pokedex/glaceon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Sylveon', 'url': 'https://pokemondb.net/pokedex/sylveon'}]",Vaporeon,1.0 m (3′03″),29.0 kg (63.9 lbs),Water,"[{'nome': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}, {'nome': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}]",https://pokemondb.net//pokedex/vaporeon
0133,"[{'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Vaporeon', 'url': 'https://pokemondb.net/pokedex/vaporeon'}, {'numero': '', 'nome': 'Jolteon', 'url': 'https://pokemondb.net/pokedex/jolteon'}, {'numero': '', 'nome': 'Flareon', 'url': 'https://pokemondb.net/pokedex/flareon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Espeon', 'url': 'https://pokemondb.net/pokedex/espeon'}, {'numero': '', 'nome': 'Umbreon', 'url': 'https://pokemondb.net/pokedex/umbreon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Leafeon', 'url': 'https://pokemondb.net/pokedex/leafeon'}, {'numero': '', 'nome': 'Glaceon', 'url': 'https://pokemondb.net/pokedex/glaceon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Sylveon', 'url': 'https://pokemondb.net/pokedex/sylveon'}]",Eevee,0.3 m (1′00″),6.5 kg (14.3 lbs),"Normal,Normal,Celadon City,Goldenrod City","[{'nome': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'nome': 'Adaptability', 'url': 'https://pokemondb.net/ability/adaptability'}, {'nome': 'Anticipation', 'url': 'https://pokemondb.net/ability/anticipation'}]",https://pokemondb.net//pokedex/eevee
0132,,Ditto,0.3 m (1′00″),4.0 kg (8.8 lbs),"Normal,Cerulean Cave,Pokémon Mansion","[{'nome': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'nome': 'Imposter', 'url': 'https://pokemondb.net/ability/imposter'}]",https://pokemondb.net//pokedex/ditto
0131,,Lapras,2.5 m (8′02″),220.0 kg (485.0 lbs),"Water,Ice,Union Cave","[{'nome': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}, {'nome': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}, {'nome': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}]",https://pokemondb.net//pokedex/lapras
0130,"[{'numero': '', 'nome': 'Magikarp', 'url': 'https://pokemondb.net/pokedex/magikarp'}, {'numero': '', 'nome': 'Gyarados', 'url': 'https://pokemondb.net/pokedex/gyarados'}]",Gyarados,6.5 m (21′04″),235.0 kg (518.1 lbs),"Water,Flying,Water,Dark,Fuchsia City","[{'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Moxie', 'url': 'https://pokemondb.net/ability/moxie'}, {'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}]",https://pokemondb.net//pokedex/gyarados
0129,"[{'numero': '', 'nome': 'Magikarp', 'url': 'https://pokemondb.net/pokedex/magikarp'}, {'numero': '', 'nome': 'Gyarados', 'url': 'https://pokemondb.net/pokedex/gyarados'}]",Magikarp,0.9 m (2′11″),10.0 kg (22.0 lbs),"Water,Route 6,9,10,12,13,19,20,21,22,24,25,26,27,28,30,31,32,34,35,40,41,42,43,44,45,Blackthorn City,Cerulean City,Cherrygrove City,Cianwood City,Cinnabar Island,Dark Cave,Dragon's Den,Ecruteak City,Fuchsia City,Ilex Forest,Lake of Rage,Mt. Mortar,Mt. Silver,New Bark Town,Olivine City,Pallet Town,Ruins of Alph,Slowpoke Well,Union Cave,Vermilion City,Violet City,Viridian City,Whirl Islands","[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Rattled', 'url': 'https://pokemondb.net/ability/rattled'}]",https://pokemondb.net//pokedex/magikarp
